reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,reviewTime,overall
AZE83O4F1IJPR,B0002D01K4,Matt,An affordable guitar case that fits my guitar perfectly. Thats all there really is to say if you need a sturdy guitar case  for a Les Paul styled guitar and dont want to spend a butt-load of money look no further.,Works for me.,1383609600,11 5 2013,Best
A2W03JTG0K5OKF,B0002D01K4,Mike Diamond,I bought the bigger version of this for my Riviera P93 and this case is just as plush and protective- best deal going for a brand new case - I just wish they had these for more brands-,Perfect Case for my Les Paul Special,1398643200,04 28 2014,Best
A2T372SGRFAWYP,B0002D01K4,MK Hill MK Hill,I do some guitar repair work and one of my customers needed a LP case. I have bought a lot of stuff here on AZ so looked at this one and had it shipped to him. He says its great so that is my review.Prices are always great on AZ and Prime saves me money in shipping.4 stars is my tops anywhere.,Epiphone case,1398211200,04 23 2014,Good
A2JZTK0WGJCMGN,B0002D01K4,SuperGlide,I could not believe the quality of this case fits my Epiphone Les Paul 100 like a glove.  Very plush interior plenty of storage and very durable.,Wow!,1389139200,01 8 2014,Best
A1EVEQAR05SY7L,B0002D01K4,W. Perry,Im not much for brand names on my guitar cases. I figure it tells would-be thieves what theyre getting!  I sprayed a little matte-black paint over the Epiphone logo. The case itself is quite sturdy and the inside is very plush. It fits my Line 6 JTV Variax in a very cozy way. Great case for small cash!,Great budget case for Les Paul style guitars.,1394928000,03 16 2014,Best
AN1RO6C6I78YO,B0002D01KO,B. T. Corneto BeeTeeCee,Ordered one of these Gig Bags for a new Les Paul - the hard shell cases are back-ordered and I didnt want the guitar just sitting attracting dings and dust.Fits a LP Studio perfectly has room for small items in an outer zippered pocket. Does the Job !,Nice outer cover,1339718400,06 15 2012,Best
A120FZ2ESIMA63,B0002D01KO,Dan,If youre looking for something to protect your guitar until you can afford a good hard case this is it. For the price it has better padding than I expected and is equipped with carrying handles and a shoulder strap with metal buckles and snaps. Good deal for the price!,Very nice!,1388793600,01 4 2014,Best
A2IDOKLAT1MP8X,B0002D01KO,Jared Burdick JBurd,As the title states this is a lightly padded duffle bag nothing more. If youre toating between practice with an instructor its okay. I purchased it for that reason...and Im an adult so I can be careful. This bag is useless for kids as a drop would likely result in damage. I would even go so far as to call it a glorified dust rag. It will prevent my guitar from scuffs dings dent & dirt but thats it.There are better gig bags at a comprable price and the only reason I gave it two stars was becuase of the dirt cheap price.,Bare Minimum,1309046400,06 26 2011,Bad
A2Z548GT5948WH,B0002D01KO,J. Perry Zak,This houses your guitar and I have a couple humidipaks  in there because I live in a northern desert. Not many frills to this bag. It does the job.,Does the job,1360972800,02 16 2013,Good
A214MI77WXVK9Q,B0002D01KO,Kim K.,This bag is light with two back pack straps a pocket for accessories excellent quality material and a good quality zipper.  If you just need something lightweight to protect your instrument this is it.,Great Gigbag,1369353600,05 24 2013,Best
A3CMXRFIWQCBKQ,B0002D01KO,kodiakcowboy,This bag fits my Epiphone Les Paul II electric guitar very well...but no room to spare.  The outside pocket is too small for sheet music but works for small things like a tuner and short cable.  I prefer a bigger pocket but aside from that I cant complain.  This gig bag looks really sharp and has two shoulder straps for convenient carrying.,Fits Epiphone Les Paul II,1383177600,10 31 2013,Best
A3PGQWCSJPCYDH,B0002D01KO,Minh Pham,Good quality bag for my Epi LP. Fit like a glove in fact I wish they were a little larger to hold some accessories.,Fit my Epiphone just fine,1388188800,12 28 2013,Good
A25ZBYVW8ZINLM,B0002D01KO,Randy V. Brown,This gigbag is a very tight fit for my Epiphone Les Paul. Their is minimal padding so it is little more than a dust cover. I tossed it aside and bought a Fender gigbag. The Fender is heavily padded and gives me some serious protection.,Provides Some Protection,1389744000,01 15 2014,Average
A1MTN9XWJSA5PI,B0002D01KO,RS617,At &lt;$20 this is a great bargain but it is a very basic bag. It fits my Les Paul Standard snugly and has back straps for easy carrying. These are also easily removed if they bother you. This Epiphone gigbag also has a zippered pocket for accessories (holds a strap patch cord but not much else) and features nice looking graphics.,More for Les,1308009600,06 14 2011,Good
A2BRXREMT5WZJ0,B0002D01PY,Christopher Graham,Rugged robust flexible. Couldnt ask for more in a momentary switch. Like all Boss products it will probably last longer than me.,Best momentary switch on the market,1358640000,01 20 2013,Best
A3IKOEE8Z3T6BH,B0002D01PY,Ecadad,I got this for use with the Boss DD-20 as a tap-tempo. It does the job well its a little big for what it is but definitely worth having with a delay pedal,Does what its supposed to,1340582400,06 25 2012,Best
AJBBU53A0X84I,B0002D01PY,Jerry,I got this for my Boss Loop Station but it doesnt work very well.  I keep hoping Ill find something it DOES work well with...,Got this for my Boss Loop Station.,1390608000,01 25 2014,Worst
AFUXETAHFUXFE,B0002D01PY,Julian,No problem at all.Great quality and I am looking forward to purchasing more of this brand. Thak you very much!,Good,1399852800,05 12 2014,Best
A3TOCY3MSC878,B0002D01PY,kenb,Im using this footswitch to control a drum machine. it does the job and ive had no problems with it,it works,1372982400,07 5 2013,Best
A2HDEN9SPBWC5I,B0002D01PY,Lip Davis,I could not beat the price. The pedal does what is suppose to do on my Dynamic Wah guitar pedal. It is well build and I can use it on other Boss and Roland gear. Also it not to big. It does not hog up a lot of space on my pedal board. Very happy with this item.,I bought this to work on my Boss Dynamic Wah in the Harmonizer Mode,1354233600,11 30 2012,Best
AMY8AUDIBXHCI,B0002D01PY,The Picker,nuff said.works great.latest purchace is used as a trigger on my drum machineused the CODA kick pedaltrigger a boss sound moduleplay it all the timealso use one on my Vocalist.  and eff mute.  and chan change.like the option of NC or NO.  saved my gig just tonight when one of my Midi controllers lost it mind an needed NO instead of normal NC.,have a bunch of these,1363392000,03 16 2013,Best
A3BMI7VGJT60Y7,B0002D02IU,Autumn,Summary for those who dont want to read the whole thing: This is more than worth the money. If youre a beginner looking for a first guitar or if youre experienced and are searching for a backup/travel option or anything like that get this. Do not hesitate. A cheap guitar doesnt ALWAYS mean a POS!Alright full story/review:So when I was a kid up until my early teens my (insanely talented and self-taught) older brother helped me learn how to play guitar. I got pretty decent but somewhere along the way I stopped and Ive regretted it basically every day ever since then. Recently I decided to stop internally griping about it and realized I should actually DO something about it. So here I am.Having previously lived in a house with multiple guitarists I have heard the sounds of expensive guitars and I have heard the sounds of the cheapest guitars (like a typical beginners First Act). I knew there was a middle ground and I was determined to find it. I got way more than I bargained for.I began my quest knowing that my funds were limited. There was no way I could afford to dive right in and buy a high end top of the line Fender or Martin like I had had the benefit of learning on back in the day. I knew I had to go cheap at least for now. I began scouring the internet in search of the best rated budget guitars. After an exhaustive amount of research I chose this one due to the positive reviews and because all of the demos Id pulled up on YouTube were excellent. Plus Epiphone has a pretty good reputation in general.Despite the positive reviews I was still a bit leery; buying instruments without actually handling them first is always a bit of a gamble. Even if it sounds nice and plays well sometimes a perfectly solid functional instrument just doesnt FEEL right. As I went through the checkout I silently reminded myself that I could send it back for any reason. I went into this fully knowing that there was a good possibility Id just have to bite the bullet and buy something better even if costlier.Well it arrived earlier this week and I am not disappointed. I certainly didnt expect perfection and I was convinced that I would find some kind of error if only cosmetic with such a cheap guitar. I am here to tell you that I have not found anything wrong with it. Even if I had (unless it drastically affected the sound/playability of the instrument) it would still be worth the price.Along with the guitar I bought some new strings (Martins) because 9/10 times the stock strings that come on instruments are awful. I was pleasantly surprised to find that the stock strings are more than usable. I see that some of the other reviewers disagree. Maybe their strings were older or maybe its just preference I dont know. All I can say is that the stock strings on my guitar were not at all corroded/old. Shockingly enough the guitar was pretty close to being in tune right out of the box! It doesnt seem to have any trouble staying in tune either. All of that being said it wouldnt hurt to pick up a pack of strings just to be safe. I mean Im sure that when I do finally put the Martins on Ill be even more mind-blown than I already am with the way it sounds.This guitar has a full rich sound plays comfortably (the low action helps!) and has zero issues with buzzing or dead frets. Oh and contrary to what other reviews have said - YES it DOES have a truss rod. While were talking about its positives lets not ignore the fact that its also super attractive with its shiny black finish. There isnt much about it that would give away its price. No its not a $1000 guitar but it certainly doesnt play like a $100 guitar either! I dont regret this purchase at all. Even in the future when I progress and upgrade I will definitely be keeping this lovely gem!If youre still unsure do what I did and listen to some demos on YouTube. I doubt youll be disappointed. (Pay no mind to the reviews the guy on the GearWire YouTube channel did. He clearly doesnt know what hes talking about and I as well as everyone else in the comments section was sure to express my feelings about that haha! One user even claimed Epiphone should sue him!) Check out the video reviews by the users/companies GoldHat3 SamAshMusic GigGear and ShadowFW.My only complaint about this guitar is that I didnt buy it sooner!Good luck on your search I hope this review has helped!,This will more than suffice,1376006400,08 9 2013,Best
